Fecha;Sigla Empresa;Nombre;Origen;Nombre;Ciudad Origen;Departamento Origen;Pais Origen;Continente Origen;Destino;Nombre;Ciudad Destino;Departamento Destino;Pais Destino;Continente Destino;Tipo de Equipo;Tipo Vuelo;Tr fico;N£mero de Vuelos;Horas Bloque;Sillas Ofrecidas;Pasajeros A Bordo;Pasajeros Tr nsito;Carga Ofrecida (Kg.);Carga + Correo A Bordo (Kg.);Carga Tr nsito (Kg.)
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A319;R;N;96;84,85;13.440;11.120;0;1.585.546;57.636;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;A;N;6;11,3;1.050;627;0;114.086;1.289;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;R;N;237;207,8;41.508;34.221;158;4.446.168;163.001;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;A319;A;N;29;29,27;4.060;3.106;0;489.154;327;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;A319;R;N;16;16,39;2.240;1.686;128;259.274;353;81
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;A320;A;N;18;18,71;3.150;2.264;0;350.479;98;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;A320;R;N;74;75,18;12.952;8.919;148;1.402.444;2.387;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;BOLIVAR;COLOMBIA;SURAMERICA;A319;R;N;20;22,2;2.800;2.379;0;341.378;1.355;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;BOLIVAR;COLOMBIA;SURAMERICA;A320;R;N;81;86,73;14.190;11.938;0;1.585.765;6.140;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;CUC;CAMILO DAZA;CUCUTA;NORTE DE SANTANDER;COLOMBIA;SURAMERICA;A319;A;N;5;5,8;700;646;0;76.089;0;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;CUC;CAMILO DAZA;CUCUTA;NORTE DE SANTANDER;COLOMBIA;SURAMERICA;A319;R;N;2;2,35;280;219;0;30.083;0;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;CUC;CAMILO DAZA;CUCUTA;NORTE DE SANTANDER;COLOMBIA;SURAMERICA;A320;A;N;21;22,77;3.690;3.274;0;368.330;17;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;CUC;CAMILO DAZA;CUCUTA;NORTE DE SANTANDER;COLOMBIA;SURAMERICA;A320;R;N;13;14,18;2.288;1.829;0;227.310;1;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;LET;LETICIA-ALFREDO VASQUEZ COBO;LETICIA;AMAZONAS;COLOMBIA;SURAMERICA;A320;A;N;5;11,91;880;516;0;77.107;5.480;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;LET;LETICIA-ALFREDO VASQUEZ COBO;LETICIA;AMAZONAS;COLOMBIA;SURAMERICA;A320;R;N;1;2,18;176;52;0;15.972;110;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;MTR;MONTERIA - LOS GARZONES;MONTERIA;CORDOBA;COLOMBIA;SURAMERICA;A319;R;N;17;15,33;2.380;1.929;0;260.284;3;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;MTR;MONTERIA - LOS GARZONES;MONTERIA;CORDOBA;COLOMBIA;SURAMERICA;A320;R;N;33;31,09;5.802;4.335;0;564.100;42;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;A319;A;N;3;2,78;420;243;0;50.846;0;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;A319;R;N;1;0,75;140;123;0;16.991;0;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;A320;A;N;20;17,38;3.502;2.132;0;369.581;0;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;A320;R;N;4;3,3;704;430;0;66.640;0;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;SMR;SIMON BOLIVAR;SANTA MARTA;MAGDALENA;COLOMBIA;SURAMERICA;A319;R;N;13;15,68;1.820;1.447;0;216.156;196;0
01-mar-22 00:00:00;ARE;AIRES;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;SMR;SIMON BOLIVAR;SANTA MARTA;MAGDALENA;COLOMBIA;SURAMERICA;A320;R;N;72;85,49;12.654;10.886;0;1.337.969;776;0
01-mar-22 00:00:00;ARE;AIRES;MTR;MONTERIA - LOS GARZONES;MONTERIA;CORDOBA;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A319;R;N;23;27,68;3.220;2.776;0;390.801;2.542;0
01-mar-22 00:00:00;ARE;AIRES;MTR;MONTERIA - LOS GARZONES;MONTERIA;CORDOBA;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;R;N;67;80,42;11.762;10.216;0;1.298.053;5.709;0
01-mar-22 00:00:00;ARE;AIRES;MTR;MONTERIA - LOS GARZONES;MONTERIA;CORDOBA;COLOMBIA;SURAMERICA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;A319;A;N;3;3,7;420;216;0;51.660;0;0
01-mar-22 00:00:00;ARE;AIRES;MTR;MONTERIA - LOS GARZONES;MONTERIA;CORDOBA;COLOMBIA;SURAMERICA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;A319;R;N;3;3,79;420;276;0;49.712;0;0
01-mar-22 00:00:00;ARE;AIRES;MTR;MONTERIA - LOS GARZONES;MONTERIA;CORDOBA;COLOMBIA;SURAMERICA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;A320;A;N;7;8,96;1.220;740;0;130.195;0;0
01-mar-22 00:00:00;ARE;AIRES;MTR;MONTERIA - LOS GARZONES;MONTERIA;CORDOBA;COLOMBIA;SURAMERICA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;A320;R;N;6;8,02;1.050;595;0;112.480;0;0
01-mar-22 00:00:00;ARE;AIRES;MTR;MONTERIA - LOS GARZONES;MONTERIA;CORDOBA;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;A319;R;N;18;16,3;2.520;2.098;0;308.223;0;0
01-mar-22 00:00:00;ARE;AIRES;MTR;MONTERIA - LOS GARZONES;MONTERIA;CORDOBA;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;A320;R;N;31;28,26;5.420;4.239;0;597.316;0;0
01-mar-22 00:00:00;ARE;AIRES;NVA;NEIVA - BENITO SALAS;NEIVA;HUILA;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A319;R;N;6;5,25;840;745;0;102.959;258;0
01-mar-22 00:00:00;ARE;AIRES;NVA;NEIVA - BENITO SALAS;NEIVA;HUILA;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;R;N;24;20,56;4.188;2.981;0;428.864;3.027;0
01-mar-22 00:00:00;ARE;AIRES;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A319;R;N;20;17,42;2.800;2.442;0;339.980;1.943;0
01-mar-22 00:00:00;ARE;AIRES;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;A;N;1;0,8;176;130;0;19.756;0;0
01-mar-22 00:00:00;ARE;AIRES;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;R;N;53;45,58;9.292;8.045;0;1.027.681;5.921;0
01-mar-22 00:00:00;ARE;AIRES;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;BOLIVAR;COLOMBIA;SURAMERICA;A319;A;N;4;4,64;560;415;0;68.111;0;0
01-mar-22 00:00:00;ARE;AIRES;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;BOLIVAR;COLOMBIA;SURAMERICA;A319;R;N;2;2,51;280;190;0;33.631;0;0
01-mar-22 00:00:00;ARE;AIRES;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;BOLIVAR;COLOMBIA;SURAMERICA;A320;A;N;18;21,96;3.144;2.628;0;353.559;0;0
01-mar-22 00:00:00;ARE;AIRES;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;BOLIVAR;COLOMBIA;SURAMERICA;A320;R;N;2;2,43;346;168;0;39.098;0;0
01-mar-22 00:00:00;ARE;AIRES;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;A319;A;N;4;2,58;560;508;0;67.148;0;0
01-mar-22 00:00:00;ARE;AIRES;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;A319;R;N;1;0,6;140;137;0;17.110;0;0
01-mar-22 00:00:00;ARE;AIRES;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;A320;A;N;22;14,06;3.848;3.466;0;429.594;0;0
01-mar-22 00:00:00;ARE;AIRES;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;A320;R;N;4;3,06;704;620;0;76.435;0;0
01-mar-22 00:00:00;ARE;AIRES;PSO;PASTO - ANTONIO NARIQO;PASTO;NARINO;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A319;R;N;24;31,62;3.360;2.657;0;410.849;3.477;0
01-mar-22 00:00:00;ARE;AIRES;PSO;PASTO - ANTONIO NARIQO;PASTO;NARINO;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;A;N;2;2,58;346;189;0;39.435;0;0
01-mar-22 00:00:00;ARE;AIRES;PSO;PASTO - ANTONIO NARIQO;PASTO;NARINO;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;R;N;4;5,4;698;422;0;77.838;427;0
01-mar-22 00:00:00;ARE;AIRES;PSO;PASTO - ANTONIO NARIQO;PASTO;NARINO;COLOMBIA;SURAMERICA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;A319;A;N;25;19,57;3.500;1.813;0;423.862;0;0
01-mar-22 00:00:00;ARE;AIRES;PSO;PASTO - ANTONIO NARIQO;PASTO;NARINO;COLOMBIA;SURAMERICA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;A319;R;N;4;3,36;560;195;0;66.910;0;0
01-mar-22 00:00:00;ARE;AIRES;PTY;TOCUMEN INTL;PANAMA;;PANAMA;CENTRO AMERICA;ADZ;SAN ANDRES-GUSTAVO ROJAS PINILLA;SAN ANDRES - ISLA;SAN ANDRES Y PROVIDENCIA;COLOMBIA;SURAMERICA;A320;R;I;1;1,02;174;173;173;5.151;4.123;4.123
01-mar-22 00:00:00;ARE;AIRES;SMR;SIMON BOLIVAR;SANTA MARTA;MAGDALENA;COLOMBIA;SURAMERICA;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;ATLANTICO;COLOMBIA;SURAMERICA;A320;C;N;1;0,53;176;0;0;16.407;0;0
01-mar-22 00:00:00;ARE;AIRES;SMR;SIMON BOLIVAR;SANTA MARTA;MAGDALENA;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A319;R;N;24;34,14;3.360;3.110;0;410.754;6.817;0
01-mar-22 00:00:00;ARE;AIRES;SMR;SIMON BOLIVAR;SANTA MARTA;MAGDALENA;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;A;N;1;1,45;170;160;0;18.593;0;0
01-mar-22 00:00:00;ARE;AIRES;SMR;SIMON BOLIVAR;SANTA MARTA;MAGDALENA;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;R;N;101;142,86;17.656;16.410;0;1.941.591;46.159;0
01-mar-22 00:00:00;ARE;AIRES;SMR;SIMON BOLIVAR;SANTA MARTA;MAGDALENA;COLOMBIA;SURAMERICA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;A319;R;N;8;12,57;1.120;978;0;129.661;73;0
01-mar-22 00:00:00;ARE;AIRES;SMR;SIMON BOLIVAR;SANTA MARTA;MAGDALENA;COLOMBIA;SURAMERICA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;A320;R;N;16;25,75;2.786;2.348;0;294.535;97;0
01-mar-22 00:00:00;ARE;AIRES;SMR;SIMON BOLIVAR;SANTA MARTA;MAGDALENA;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;A319;A;N;4;5,38;560;512;0;68.035;0;0
01-mar-22 00:00:00;ARE;AIRES;SMR;SIMON BOLIVAR;SANTA MARTA;MAGDALENA;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;A319;R;N;9;10,86;1.260;1.112;0;154.281;212;0
01-mar-22 00:00:00;ARE;AIRES;SMR;SIMON BOLIVAR;SANTA MARTA;MAGDALENA;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;A320;A;N;12;14,82;2.106;1.544;0;233.743;0;0
01-mar-22 00:00:00;ARE;AIRES;SMR;SIMON BOLIVAR;SANTA MARTA;MAGDALENA;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;A320;R;N;61;75,46;10.724;8.857;0;1.163.202;187;0
01-mar-22 00:00:00;ARE;AIRES;VUP;ALFONSO LOPEZ PUMAREJO.;VALLEDUPAR;CESAR;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A319;R;N;6;8,73;840;745;0;101.366;310;0
01-mar-22 00:00:00;ARE;AIRES;VUP;ALFONSO LOPEZ PUMAREJO.;VALLEDUPAR;CESAR;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;R;N;25;35,07;4.370;3.173;0;486.531;1.889;0
01-mar-22 00:00:00;ARG;AEROLINEAS ARGENTINAS;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;BUE;MINISTRO PISTARINI;BUENOS AIRES;;ARGENTINA;SURAMERICA;B737;R;I;22;132;2.816;2.686;0;22.000;539;0
01-mar-22 00:00:00;ARG;AEROLINEAS ARGENTINAS;BUE;MINISTRO PISTARINI;BUENOS AIRES;;ARGENTINA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;B737;R;I;21;126;2.688;2.018;0;21.000;2.359;0
01-mar-22 00:00:00;AVA;AVIANCA;ADZ;SAN ANDRES-GUSTAVO ROJAS PINILLA;SAN ANDRES - ISLA;SAN ANDRES Y PROVIDENCIA;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A319;R;N;1;2,07;120;111;0;4.393;247;0
01-mar-22 00:00:00;AVA;AVIANCA;ADZ;SAN ANDRES-GUSTAVO ROJAS PINILLA;SAN ANDRES - ISLA;SAN ANDRES Y PROVIDENCIA;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;R;N;123;251,99;22.734;19.625;0;494.805;12.935;0
01-mar-22 00:00:00;AVA;AVIANCA;ADZ;SAN ANDRES-GUSTAVO ROJAS PINILLA;SAN ANDRES - ISLA;SAN ANDRES Y PROVIDENCIA;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;A320;R;N;26;44,85;4.512;3.303;0;113.774;1.185;0
01-mar-22 00:00:00;AVA;AVIANCA;ASU;SILVIO PETTIROSSI INTL;ASUNCION;;PARAGUAY;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A319;R;I;10;51,64;1.200;1.000;0;25.114;1.675;0
01-mar-22 00:00:00;AVA;AVIANCA;ASU;SILVIO PETTIROSSI INTL;ASUNCION;;PARAGUAY;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;R;I;4;20,36;615;512;0;13.596;703;0
01-mar-22 00:00:00;AVA;AVIANCA;AUA;REINA BEATRIX INTL;ARUBA;;ANTILLAS HOLANDESAS;ISLAS CARIBE;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A319;R;I;5;9,53;600;460;0;15.674;41;0
01-mar-22 00:00:00;AVA;AVIANCA;AUA;REINA BEATRIX INTL;ARUBA;;ANTILLAS HOLANDESAS;ISLAS CARIBE;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;R;I;13;23,87;1.974;1.307;0;53.666;439;0
01-mar-22 00:00:00;AVA;AVIANCA;AXM;EL EDEN;ARMENIA;QUINDIO;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A319;R;N;13;11,48;1.560;1.314;0;49.086;0;0
01-mar-22 00:00:00;AVA;AVIANCA;AXM;EL EDEN;ARMENIA;QUINDIO;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;R;N;94;85,16;16.189;9.953;0;436.433;0;0
01-mar-22 00:00:00;AVA;AVIANCA;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;ATLANTICO;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A319;R;N;11;15,89;1.320;1.239;0;47.210;1.789;0
01-mar-22 00:00:00;AVA;AVIANCA;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;ATLANTICO;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;A;N;1;1,52;186;135;0;4.649;792;0
01-mar-22 00:00:00;AVA;AVIANCA;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;ATLANTICO;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;R;N;327;483,81;58.203;50.584;0;1.303.471;99.653;0
01-mar-22 00:00:00;AVA;AVIANCA;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;ATLANTICO;COLOMBIA;SURAMERICA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;A319;R;N;6;9,36;720;617;0;28.403;1.146;0
01-mar-22 00:00:00;AVA;AVIANCA;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;ATLANTICO;COLOMBIA;SURAMERICA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;VALLE;COLOMBIA;SURAMERICA;A320;R;N;25;39,24;4.124;3.224;0;112.601;12.610;0
01-mar-22 00:00:00;AVA;AVIANCA;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;ATLANTICO;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;A320;R;N;69;84,53;11.804;9.779;0;302.225;9.073;0
01-mar-22 00:00:00;AVA;AVIANCA;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;ATLANTICO;COLOMBIA;SURAMERICA;MIA;MIAMI INTL;MIAMI;;ESTADOS UNIDOS;NORTE AMERICA;A320;R;I;9;26,25;1.350;1.162;0;27.401;20.814;0
01-mar-22 00:00:00;AVA;AVIANCA;BCN;BARCELONA;BARCELONA;;ESPANA;EUROPA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;787;R;I;31;334,09;7.750;5.474;0;418.539;321.254;0
01-mar-22 00:00:00;AVA;AVIANCA;BGA;BUCARAMANGA - PALONEGRO;BUCARAMANGA;SANTANDER;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A319;R;N;23;22,95;2.760;2.622;0;96.063;3.072;0
01-mar-22 00:00:00;AVA;AVIANCA;BGA;BUCARAMANGA - PALONEGRO;BUCARAMANGA;SANTANDER;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;A320;A;N;1;0,9;186;165;0;4.532;0;0
